所罗门,0.0364278475036
罗波安,0.0247681967523
耶和华,0.0215408698171
罗门王,0.0146793566507
所罗门王,0.0146793566507
以色列,0.0145994493787
亚哈,0.0137518597874
大卫,0.011166837123
利亚,0.0094871696436
神人,0.00920868853611
巴沙,0.00918651167853
以利,0.00901936844548
哈达,0.00814456362117
多尼,0.00806336773413
儿子,0.00705805382073
尼雅,0.00667658381345
父亲,0.00572658313999
柏木,0.00567422173883
大王,0.00534126705076
接续,0.00534126705076
先知,0.00520659318867
示巴,0.0048179210183
马利亚,0.00456434622787
仆人,0.00439400903631
香柏,0.00438889728959
记上,0.00438191366475
孩子,0.00419792411464
拿单,0.00405719664699
尸身,0.00401675419269
列祖,0.00400860819799
安王,0.00393707643366
金子,0.00381039546787
华以,0.0037742544207
建造,0.00369142792416
法老,0.00361891047036
所建,0.00357065432043
臣仆,0.00351111783167
登基,0.00349295082404
心子,0.00346384841923
大卫王,0.00328643524856
夺回,0.00328643524856
眼中,0.00317207525212
差遣,0.00316408107785
两个,0.0031623898812
犹大,0.00304745788002
伯特利,0.00304289748524
埃及,0.00303589428595
二十,0.00302252139506
推辞,0.00296901293077
智慧,0.0029004076547
特利,0.00289512837629
于是,0.00284478746621
耶路撒冷,0.00284478746621
耶路,0.00272226610599
元帅,0.00268778924471
十二,0.00268537920602
三层,0.00262471762244
吃饭,0.00260711268854
卫城,0.00254032787203
律例,0.0025161696138
祭司,0.00251352774625
供养,0.00247417744231
木板,0.00247417744231
起誓,0.0024729720505
一个,0.00243909586067
比亚,0.00240357017284
回去,0.00239041590627
主意,0.00238043621362
狮子,0.00236554126219
应许,0.00233558471436
翅膀,0.00229932831102
支派,0.00226887238328
卫所,0.00222278688803
喝水,0.00222278688803
所应,0.00220601842876
上去,0.00219657402917
三年,0.00219444864479
两行,0.00218726468537
负重,0.00218726468537
松木,0.00218726468537
女王,0.00218726468537
今日,0.00215042511922
四百,0.0021365068203
争战,0.00210938738524
制造,0.0020968080115
的话,0.00207985553782
石头,0.00206001851001
祈求,0.002022659613
实地,0.00198369684468
凿成,0.00198369684468
除尽,0.00197934195384
身旁,0.00197934195384
王宫,0.00197381986312
妇人,0.00196192239049
回来,0.00193944053768
母亲,0.00193944053768
告诉,0.00193580816492
坐在,0.00192499514234
建筑,0.00190524590402
所选,0.00190524590402
代替,0.00186944346776
居所,0.00186944346776
烧香,0.00186944346776
三十,0.0018611395205
以东,0.00183878146636
性命,0.00183878146636
廊子,0.00182579736031
船只,0.00182579736031
立为,0.00182579736031
如此,0.00181916674691
五十,0.00180492416899
共有,0.00180492416899
吩咐,0.00180189785542
连得,0.00179185949647
杀死,0.00179185949647
样式,0.00177502353306
选择,0.00177502353306
起身,0.00177502353306
葡萄园,0.00176226402896
十个,0.00176226402896
诫命,0.00176226402896
应验,0.00175555891583
比顿,0.00174981174829
甚好,0.00174981174829
车兵,0.00174981174829
十七年,0.00174981174829
臣子,0.00174981174829
听见,0.0017270872263
指着,0.00171110679319
冷作,0.00169678408774
宫里,0.00169184559696
精金,0.00168882488617
效法,0.0016774464092
金银,0.0016774464092
随从,0.00165490331972
牛犊,0.00165490331972
第三,0.00164106507035
城邑,0.00164106507035
国中,0.00162062313091
顺从,0.00160952981771
二年,0.00160952981771
葬埋,0.00158770492002
网子,0.00158770492002
包裹,0.00158695747575
第三年,0.00158695747575
勇力,0.00158695747575
全境,0.00158695747575
车马,0.00158695747575
在内,0.00158695747575
修筑,0.00158695747575
万岁,0.00158695747575
依从,0.00158695747575
木作,0.00158695747575
三十二,0.00158695747575
回覆,0.00158695747575
王后,0.00158695747575
奉敬,0.00158695747575
在世,0.00158603762606
应允,0.00158603762606
必将,0.00158204053893
一半,0.00153611405136
柱子,0.00152144874262
献祭,0.00152070509712
来见,0.00152070509712
回答,0.00151297280732
下拜,0.00149321624706
实实地,0.00148450646538
官吏,0.00148450646538
八月,0.00148450646538
可容,0.00148450646538
诚诚,0.00148450646538
三十二个,0.00148450646538
原路,0.00148450646538
百个,0.00148450646538
璎珞,0.00148450646538
治理,0.00146776560805
会众,0.00146776560805
四年,0.00146063788825
以求,0.00146063788825
三只,0.00146063788825
尺寸,0.00146063788825
名叫,0.00145618493946
直到,0.00145526620889
盾牌,0.00144756418814
上有,0.001431645785
背叛,0.0014098713308
省长,0.0014098713308
利沙,0.0014098713308
凡属,0.0014098713308
沙龙,0.0014098713308
树下,0.0014098713308
侍立,0.0014098713308
攻取,0.0014098713308
举手,0.0014098713308
求告,0.00140981122316
分别,0.00140981122316
众人,0.00140925538617
不然,0.00140382990921
女子,0.00139145154773
全家,0.00137959698661
西顿,0.00137959698661
上面,0.00137959698661
这里,0.00137334567334
两根,0.00135742727019
台阶,0.00135742727019
责打,0.00135742727019
左边,0.00135742727019
带回,0.00135742727019
棕树,0.00135742727019
完毕,0.00135742727019
谨守,0.00135173786411
人大,0.00134377155191
每年,0.00133531676269
七年,0.00131666918688
立约,0.00131666918688
靠近,0.00131666918688
十二个,0.00131666918688
二个,0.00131666918688
祷告,0.00131419743048
此处,0.00131235881122
上金,0.00131235881122
第四年,0.00131235881122
密山,0.00131235881122
宫室,0.00131235881122
香木,0.00131235881122
改装,0.00131235881122
两扇,0.00131235881122
轻松,0.00131235881122
实实,0.00131235881122
檀香木,0.00131235881122
骡子,0.00131235881122
预兆,0.00131235881122
檀香,0.00131235881122
娈童,0.00131235881122
可以,0.00130698531028
四十,0.00129649850473
预备,0.00129649850473
那里,0.00129013272569
上来,0.00128333009489
天上,0.00128020776004
女儿,0.00128020776004
